week,rank,title,artist,spotify_id
2025-06-01,4,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-06-01,5,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-06-01,6,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-06-01,7,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-06-01,8,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-06-01,9,Nokia,Drake,2u9S9JJ6hTZS3Vf22HOZKg
2025-06-01,10,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-06-01,11,Anxiety,Doechii,1musbempyJAw5gfSKZHXP9
2025-06-01,12,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-06-01,13,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-06-01,14,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-06-01,15,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob
2025-06-01,16,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-06-01,17,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC
2025-06-01,18,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-06-01,19,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-06-01,20,Superman,Morgan Wallen,3KC1yCIfkLrRaeeMUEKvg3
2025-06-01,21,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-06-01,22,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-06-01,23,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg
2025-06-01,24,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y
2025-06-01,25,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ
2025-06-01,26,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-06-01,27,Messy,Lola Young,3SKH53SPQbEnZR4cJPVaz2
2025-06-01,28,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-06-01,29,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY
2025-06-01,30,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-06-01,31,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-06-01,32,Bloodline,Alex Warren With Jelly Roll,0qmhTHMVxnXRmT5N92wTD9
2025-06-01,33,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-06-01,34,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl
2025-06-01,35,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc
2025-06-01,36,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-06-01,37,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52
2025-06-01,38,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-06-01,39,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-06-01,40,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-06-01,41,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI
2025-06-01,42,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT
2025-06-01,43,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-06-01,44,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-06-01,45,Eyes Are Closed,Morgan Wallen,5QEAqQ7NzbTP8Px5N3Ggmi
2025-06-01,46,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-06-01,47,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI
2025-06-01,48,TN,Morgan Wallen,7lq4b3sYM9cYSnCMxCafKe
2025-06-01,49,Dark Til Daylight,Morgan Wallen,5t6VW9ocIgB84vD8uR5xXU
2025-06-01,50,Kick Myself,Morgan Wallen,50kjUO9iWqTamrb3va05hu
2025-06-01,51,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg
2025-06-01,52,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU
2025-06-01,53,Where'd That Girl Go,Morgan Wallen,72EqPCCpe79JBwtLlVsdZ6
2025-06-01,54,"Skoal, Chevy, And Browning",Morgan Wallen,6TUf119oQrkteMSKTE1SOf
2025-06-01,55,Falling Apart,Morgan Wallen,0GnNHCDj2WOJl70UUcvAEP
2025-06-01,56,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of
2025-06-01,57,Kiss Her In Front Of You,Morgan Wallen,3vhOv5qBOX9urPOC9VyhWl
2025-06-01,58,If You Were Mine,Morgan Wallen,710dGcMZzo15JzqhJmDjOR
2025-06-01,59,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar
2025-06-01,60,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE
2025-06-01,61,Azizam,Ed Sheeran,0GRc3eGTg8HBdWLRGYgqIc
2025-06-01,62,Cliche,MGK,0dTdxwwH6FYsJL0l3TgSe2
2025-06-01,63,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-06-01,64,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr
2025-06-01,65,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",0QCIpQV3twfqo9kh0t8Zza
2025-06-01,66,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-06-01,67,Missing,Morgan Wallen,7trGQmK2IAYxLb3wgqfawy
2025-06-01,68,Don't We,Morgan Wallen,7quUr3mlWKcQuBRfl6g5Sn
2025-06-01,69,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU
2025-06-01,70,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-06-01,71,Genesis,Morgan Wallen,5ImJTOd6BMsvwuRgnlmyr7
2025-06-01,72,Jack And Jill,Morgan Wallen,1OjNUHE1W7Cxeph9DJzKbe
2025-06-01,73,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs
2025-06-01,74,Latina Foreva,Karol G,10MpBpx64MNixmUMNj7f6b
2025-06-01,75,Whim Whamiee,PLUTO & YKNIECE,4eULTkHVLAhn5J5DOSNbdP
2025-06-01,76,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,137hXMH6QiVXQSRwcf0DWP
2025-06-01,77,Whiskey Drink,Jason Aldean,4ZIOtzgjSwq7oSkhWqapwa
2025-06-01,78,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,11E0Czz974QfKWqJ9Niv5A
2025-06-01,79,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2
2025-06-01,80,Revelation,Morgan Wallen,4HWDNZ1i6gyzu9tUbNhC2C
2025-06-01,81,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV
2025-06-01,82,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX
2025-06-01,83,Backseat Driver,Kane Brown,68SYsp6XfIEnlDYMgMyxUv
2025-06-01,84,Interlude,Morgan Wallen,4NoOpkVBJsRB2YTiP9vRJD
2025-06-01,85,Number 3 And Number 7,Morgan Wallen Featuring Eric Church,5xuaCJaNAqRLwV7OO5zPiF
2025-06-01,86,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-06-01,87,Twilight Zone,Ariana Grande,1edcyazKIdKrIuz9cWpXU6
2025-06-01,88,Somewhere Over Laredo,Lainey Wilson,0aGIy8kll4HYDnNTDlf2vU
2025-06-01,89,Leavin's The Least I Could Do,Morgan Wallen,5uhxL7UwvTMV6FSCTpKcjc
2025-06-01,90,Come Back As A Redneck,Morgan Wallen Featuring HARDY,6lx6unJJCy2a6Y8EqgTdvp
2025-06-01,91,Rather Lie,Playboi Carti & The Weeknd,68qeaZhtMZ6abrJCYt6nQn
2025-06-01,92,Fix What You Didn't Break,Nate Smith,0GJ8peTqHq9pu5Yf2vHjjX
2025-06-01,93,The Dealer,Morgan Wallen Featuring ERNEST,14VvxC4zIJLiy1nnRL8eAX
2025-06-01,94,Drinking Til It Does,Morgan Wallen,5gGz4XkNZV335nYgs34Ro7
2025-06-01,95,Por Esos Ojos,Fuerza Regida,77pDO4WZPIdkwFve0iHWnb
2025-06-01,96,The Largest,BigXthaPlug,3neOwym9kfYsM1QWaR77C1
2025-06-01,97,Busy Woman,Sabrina Carpenter,0b0Dz0Gi86SVdBxYeiQcCP
2025-06-01,98,Revolving Door,Tate McRae,541sN2qNfIlllGn9nGOQoC
2025-06-01,99,LA Night,Morgan Wallen,583dMdiUquLMenarTp7PQm
2025-06-01,100,Feel It,d4vd,3SAga35lAPYdjj3qyfEsCF
2025-06-08,1,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe
2025-06-08,2,What I Want,Morgan Wallen Featuring Tate McRae,3CjeDMzL35p8ioIBZwPlii
2025-06-08,3,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-06-08,4,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-06-08,5,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-06-08,6,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-06-08,7,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-06-08,8,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-06-08,9,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-06-08,10,Nokia,Drake,2u9S9JJ6hTZS3Vf22HOZKg
2025-06-08,11,Anxiety,Doechii,1musbempyJAw5gfSKZHXP9
2025-06-08,12,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-06-08,13,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-06-08,14,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-06-08,15,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-06-08,16,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y
2025-06-08,17,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob
2025-06-08,18,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-06-08,19,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-06-08,20,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-06-08,21,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC
2025-06-08,22,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ
2025-06-08,23,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-06-08,24,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-06-08,25,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY
2025-06-08,26,Superman,Morgan Wallen,3KC1yCIfkLrRaeeMUEKvg3
2025-06-08,27,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg
2025-06-08,28,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-06-08,29,Messy,Lola Young,3SKH53SPQbEnZR4cJPVaz2
2025-06-08,30,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl
2025-06-08,31,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-06-08,32,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-06-08,33,Just Keep Watching,Tate McRae,2yWlGEgEfPot0lv3OAjuG3
2025-06-08,34,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-06-08,35,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT
2025-06-08,36,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52
2025-06-08,37,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-06-08,38,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-06-08,39,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-06-08,40,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-06-08,41,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc
2025-06-08,42,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI
2025-06-08,43,TN,Morgan Wallen,7lq4b3sYM9cYSnCMxCafKe
2025-06-08,44,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-06-08,45,Bloodline,Alex Warren With Jelly Roll,0qmhTHMVxnXRmT5N92wTD9
2025-06-08,46,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI
2025-06-08,47,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-06-08,48,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-06-08,49,Dark Til Daylight,Morgan Wallen,5t6VW9ocIgB84vD8uR5xXU
2025-06-08,50,OWA OWA,Lil Tecca,1lfO0bqThTLimzHsvk3LrN
2025-06-08,51,Whim Whamiee,PLUTO & YKNIECE,4eULTkHVLAhn5J5DOSNbdP
2025-06-08,52,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU
2025-06-08,53,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of
2025-06-08,54,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar
2025-06-08,55,Eyes Are Closed,Morgan Wallen,5QEAqQ7NzbTP8Px5N3Ggmi
2025-06-08,56,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",0QCIpQV3twfqo9kh0t8Zza
2025-06-08,57,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg
2025-06-08,58,Kick Myself,Morgan Wallen,50kjUO9iWqTamrb3va05hu
2025-06-08,59,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-06-08,60,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr
2025-06-08,61,Azizam,Ed Sheeran,0GRc3eGTg8HBdWLRGYgqIc
2025-06-08,62,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE
2025-06-08,63,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU
2025-06-08,64,Where'd That Girl Go,Morgan Wallen,72EqPCCpe79JBwtLlVsdZ6
2025-06-08,65,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-06-08,66,"Skoal, Chevy, And Browning",Morgan Wallen,6TUf119oQrkteMSKTE1SOf
2025-06-08,67,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-06-08,68,Falling Apart,Morgan Wallen,0GnNHCDj2WOJl70UUcvAEP
2025-06-08,69,If You Were Mine,Morgan Wallen,710dGcMZzo15JzqhJmDjOR
2025-06-08,70,Kiss Her In Front Of You,Morgan Wallen,3vhOv5qBOX9urPOC9VyhWl
2025-06-08,71,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs
2025-06-08,72,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,137hXMH6QiVXQSRwcf0DWP
2025-06-08,73,Backseat Driver,Kane Brown,68SYsp6XfIEnlDYMgMyxUv
2025-06-08,74,Missing,Morgan Wallen,7trGQmK2IAYxLb3wgqfawy
2025-06-08,75,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV
2025-06-08,76,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2
2025-06-08,77,Don't We,Morgan Wallen,7quUr3mlWKcQuBRfl6g5Sn
2025-06-08,78,Cliche,MGK,0dTdxwwH6FYsJL0l3TgSe2
2025-06-08,79,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX
2025-06-08,80,Genesis,Morgan Wallen,5ImJTOd6BMsvwuRgnlmyr7
2025-06-08,81,Tu Sancho,Fuerza Regida,6eLQXa6uk2EW8drsiKbABZ
2025-06-08,82,Easy Lover,Miley Cyrus,174gYtiwh1YZgUhBV0bE3R
2025-06-08,83,Rather Lie,Playboi Carti & The Weeknd,68qeaZhtMZ6abrJCYt6nQn
2025-06-08,84,EOO,Bad Bunny,6J5kc12BW5HuP3d7C3vvx8
2025-06-08,85,Jack And Jill,Morgan Wallen,1OjNUHE1W7Cxeph9DJzKbe
2025-06-08,86,Miami,Morgan Wallen Featuring Lil Wayne & Rick Ross,11E0Czz974QfKWqJ9Niv5A
2025-06-08,87,Twilight Zone,Ariana Grande,1edcyazKIdKrIuz9cWpXU6
2025-06-08,88,Thought It Was Love,Ty Myers,4fVoX6BG2jFhPx6uHKevpF
2025-06-08,89,Whiskey Drink,Jason Aldean,4ZIOtzgjSwq7oSkhWqapwa
2025-06-08,90,Fix What You Didn't Break,Nate Smith,0GJ8peTqHq9pu5Yf2vHjjX
2025-06-08,91,Busy Woman,Sabrina Carpenter,0b0Dz0Gi86SVdBxYeiQcCP
2025-06-08,92,Latina Foreva,Karol G,10MpBpx64MNixmUMNj7f6b
2025-06-08,93,Por Esos Ojos,Fuerza Regida,77pDO4WZPIdkwFve0iHWnb
2025-06-08,94,Fame Is A Gun,Addison Rae,7B3BwNecBhKvNwSMOOl7Gk
2025-06-08,95,Revelation,Morgan Wallen,4HWDNZ1i6gyzu9tUbNhC2C
2025-06-08,96,The Largest,BigXthaPlug,3neOwym9kfYsM1QWaR77C1
2025-06-08,97,Number 3 And Number 7,Morgan Wallen Featuring Eric Church,5xuaCJaNAqRLwV7OO5zPiF
2025-06-08,98,Better Me For You (Brown Eyes),Max McNown,4Iu73sdCNxZXZUIyClMoPZ
2025-06-08,99,Interlude,Morgan Wallen,4NoOpkVBJsRB2YTiP9vRJD
2025-06-08,100,Nice To Meet You,Myles Smith,726SEjbF3ToEbYbn43gnxl
2025-06-15,1,Manchild,Sabrina Carpenter,42UBPzRMh5yyz0EDPr6fr1
2025-06-15,2,Ordinary,Alex Warren,6qqrTXSdwiJaq8SO0X2lSe
2025-06-15,3,What I Want,Morgan Wallen Featuring Tate McRae,3CjeDMzL35p8ioIBZwPlii
2025-06-15,4,Just In Case,Morgan Wallen,02Ya2Q08bBKFqUJvjmyRXK
2025-06-15,5,Luther,Kendrick Lamar & SZA,45J4avUb9Ni0bnETYaYFVJ
2025-06-15,6,I'm The Problem,Morgan Wallen,3qanjC9eg7HYqoGC60bbCv
2025-06-15,7,A Bar Song (Tipsy),Shaboozey,2FQrifJ1N335Ljm3TjTVVf
2025-06-15,8,Die With A Smile,Lady Gaga & Bruno Mars,2plbrEY59IikOBgBGLjaoe
2025-06-15,9,Lose Control,Teddy Swims,6usohdchdzW9oML7VC4Uhk
2025-06-15,10,Beautiful Things,Benson Boone,6tNQ70jh4OwmPGpYy6R2o9
2025-06-15,11,Pink Pony Club,Chappell Roan,6393yGahSJ9slVdOwSxOVR
2025-06-15,12,Nokia,Drake,2u9S9JJ6hTZS3Vf22HOZKg
2025-06-15,13,Anxiety,Doechii,1musbempyJAw5gfSKZHXP9
2025-06-15,14,Mutt,Leon Thomas,1mh9eHVRdNhzryG43PXdW1
2025-06-15,15,I Had Some Help,Post Malone Featuring Morgan Wallen,7221xIgOnuakPdLqT0F3nP
2025-06-15,16,Birds Of A Feather,Billie Eilish,6dOtVTDdiauQNBQEDOtlAB
2025-06-15,17,Espresso,Sabrina Carpenter,2qSkIjg1o9h3YT9RAgYN75
2025-06-15,18,Blue Strips,jessie murph,7u7IqryLFAygWFz6bsEB7y
2025-06-15,19,All The Way,BigXthaPlug Featuring Bailey Zimmerman,73kIKvg65QWieOKXIwyLJP
2025-06-15,20,Worst Way,Riley Green,1osfLqL6L2iQsirRf83ded
2025-06-15,21,I Got Better,Morgan Wallen,4gfrYDtaRmp6HPvN80V2ob
2025-06-15,22,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo
2025-06-15,23,Love Me Not,Ravyn Lenae,1UNEuG9DYOWiikf00ayr52
2025-06-15,24,APT.,ROSE & Bruno Mars,5vNRhkKd0yEAg8suGBpjeY
2025-06-15,25,I Ain't Coming Back,Morgan Wallen Featuring Post Malone,170CNv2CAZn8wg6GxvHXYC
2025-06-15,26,30 For 30,SZA With Kendrick Lamar,3aSWXU6owkZeVhh94XxEWO
2025-06-15,27,Sports Car,Tate McRae,2zOmS55knKWSgScYPTNmGQ
2025-06-15,28,Weren't For The Wind,Ella Langley,4v9alNvEjLjvqo4LNWwswl
2025-06-15,29,20 Cigarettes,Morgan Wallen,0YsIYFRoxkmEvbKCwTp0Tg
2025-06-15,30,Mystical Magical,Benson Boone,221eHga9f9Ne4f8D7WVgPT
2025-06-15,31,Sorry I'm Here For Someone Else,Benson Boone,15zJeVUmKFnbrxm9dxcxYD
2025-06-15,32,Back To Friends,sombr,0FTmksd2dxiE5e3rWyJXs6
2025-06-15,33,Timeless,The Weeknd & Playboi Carti,0FIDCNYYjNvPVimz5icugS
2025-06-15,34,Undressed,sombr,4AajxCEwGEsmHmT4H1TwjY
2025-06-15,35,That's So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
2025-06-15,36,Hip-Hop,Lil Wayne & BigXthaPlug Featuring Jay Jones,7cSGNw7yAauscxAkPrOCts
2025-06-15,37,Messy,Lola Young,3SKH53SPQbEnZR4cJPVaz2
2025-06-15,38,Superman,Morgan Wallen,3KC1yCIfkLrRaeeMUEKvg3
2025-06-15,39,Good News,Shaboozey,54p6vNJwGkt4FTaM8SCsxt
2025-06-15,40,Burning Blue,Mariah the Scientist,0aWHb6ujnlXkmmOI1ltStc
2025-06-15,41,Abracadabra,Lady Gaga,5ZLUm9eab8y3tqQ1OhQSHI
2025-06-15,42,Typa,Glorilla,08L2vgqPpiLt7PpwMHbbk1
2025-06-15,43,TV Off,Kendrick Lamar Featuring Lefty Gunplay,45J4avUb9Ni0bnETYaYFVJ
2025-06-15,44,Wildflower,Billie Eilish,3QaPy1KgI7nu9FJEQUgn6h
2025-06-15,45,Am I Okay?,Megan Moroney,36wAwEkSDpNQ4oQeRLYC3L
2025-06-15,46,Cry For Me,The Weeknd,3AWDeHLc88XogCaCnZQLVI
2025-06-15,47,No One Noticed,The Marias,3siwsiaEoU4Kuuc9WKMUy5
2025-06-15,48,Backup Plan,Bailey Zimmerman & Luke Combs,58is1MxJ0mafkdwalyYanU
2025-06-15,49,Happen To Me,Russell Dickerson,1vgourDwo7hFFamSxepvar
2025-06-15,50,Squabble Up,Kendrick Lamar,0nj9Bq5sHDiTxSHunhgkFb
2025-06-15,51,Just Keep Watching,Tate McRae,2yWlGEgEfPot0lv3OAjuG3
2025-06-15,52,TN,Morgan Wallen,7lq4b3sYM9cYSnCMxCafKe
2025-06-15,53,Bloodline,Alex Warren With Jelly Roll,0qmhTHMVxnXRmT5N92wTD9
2025-06-15,54,Sharks,"Lil Wayne, Jelly Roll & Big Sean",2zNx1iTKdcblHaKQgFwKJC
2025-06-15,55,Shake It To The Max (Fly),"MOLIY, Silent Addy, Skillibeng & Shenseea",0QCIpQV3twfqo9kh0t8Zza
2025-06-15,56,Touch Me Like A Gangster,jessie murph,6fYcQVXEuqmyS3HqSZ6rTd
2025-06-15,57,Somebody Loves Me,"PARTYNEXTDOOR, Drake & Cash Cobain",2aTf0R0TQCJJKcb0ipszD2
2025-06-15,58,After All The Bars Are Closed,Thomas Rhett,0oBbkZuDLkT8DY9DK67kfr
2025-06-15,59,Azizam,Ed Sheeran,0GRc3eGTg8HBdWLRGYgqIc
2025-06-15,60,Dark Til Daylight,Morgan Wallen,5t6VW9ocIgB84vD8uR5xXU
2025-06-15,61,Banned From NO,Lil Wayne,0w6Y7dbsjByFQ8C8LUktto
2025-06-15,62,Welcome To Tha Carter,Lil Wayne,0wI5MvhcdTrVERaDOHiNnp
2025-06-15,63,Dark Thoughts,Lil Tecca,7EW7Yivb93qKAtp5qEm5of
2025-06-15,64,Party 4 U,Charli xcx,2RdEC8Ff83WkX7kDVCHseE
2025-06-15,65,Bells,Lil Wayne,5IBaJDzPGl6e2hOfhjymMb
2025-06-15,66,Whim Whamiee,PLUTO & YKNIECE,4eULTkHVLAhn5J5DOSNbdP
2025-06-15,67,Indigo,Sam Barber Featuring Avery Anna,1o6cYDMHvKOfizi4d9Lqxr
2025-06-15,68,Your Way's Better,Forrest Frank,4qrbjoNP9NZwe79Rg9IlFU
2025-06-15,69,OWA OWA,Lil Tecca,1lfO0bqThTLimzHsvk3LrN
2025-06-15,70,I'm A Little Crazy,Morgan Wallen,2zIl3eEUd51KdtqGyJw1sg
2025-06-15,71,Eyes Are Closed,Morgan Wallen,5QEAqQ7NzbTP8Px5N3Ggmi
2025-06-15,72,Peekaboo,Kendrick Lamar Featuring AzChike,2Uts1QFB4u2YNIMiqcb4de
2025-06-15,73,Fame Is A Gun,Addison Rae,7B3BwNecBhKvNwSMOOl7Gk
2025-06-15,74,Sapphire,Ed Sheeran,4Q0qVhFQa7j6jRKzo3HDmP
2025-06-15,75,Hard Fought Hallelujah,Brandon Lake X Jelly Roll,137hXMH6QiVXQSRwcf0DWP
2025-06-15,76,Backseat Driver,Kane Brown,68SYsp6XfIEnlDYMgMyxUv
2025-06-15,77,Marlboro Rojo,Fuerza Regida,3hpm0fTeSqlhJbnqAgaLZs
2025-06-15,78,House Again,Hudson Westbrook,1zM8S2pnIclcdTmrfFnWtX
2025-06-15,79,Where'd That Girl Go,Morgan Wallen,72EqPCCpe79JBwtLlVsdZ6
2025-06-15,80,Rather Lie,Playboi Carti & The Weeknd,68qeaZhtMZ6abrJCYt6nQn
2025-06-15,81,Amen,Shaboozey & Jelly Roll,2iSfSJrho5XkU2NmAnZ9ZV
2025-06-15,82,Thought It Was Love,Ty Myers,4fVoX6BG2jFhPx6uHKevpF
2025-06-15,83,Tu Sancho,Fuerza Regida,6eLQXa6uk2EW8drsiKbABZ
2025-06-15,84,Kick Myself,Morgan Wallen,50kjUO9iWqTamrb3va05hu
2025-06-15,85,"Skoal, Chevy, And Browning",Morgan Wallen,6TUf119oQrkteMSKTE1SOf
2025-06-15,86,Me Jalo,Fuerza Regida & Grupo Frontera,3D24ErT1MMmUfXWotSj2A2
2025-06-15,87,Falling Apart,Morgan Wallen,0GnNHCDj2WOJl70UUcvAEP
2025-06-15,88,Fix What You Didn't Break,Nate Smith,0GJ8peTqHq9pu5Yf2vHjjX
2025-06-15,89,If You Were Mine,Morgan Wallen,710dGcMZzo15JzqhJmDjOR
2025-06-15,90,Gnarly,KATSEYE,1j15Ar0qGDzIR0v3CQv3JL
