date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-08-18,22,K-POP,Travis Scott & Bad Bunny & The Weeknd,5L3ecxQnQ9qTBmnLQiwf0C,93,185220,1,10eNMeTimUzAKLhCOpIUlb,2023-07-21,rap,rap
2023-08-18,23,LADY GAGA,Peso Pluma,7mXuWTczZNxG5EDcjFEuJR,94,212878,1,4jox3ip1I39DFC2B7R5qLH,2023-06-29,"corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, banda, electro corridos",corrido
2023-08-18,24,Religiously,Bailey Zimmerman,0bILU0UiNDmA5Ff6whhb2R,85,178723,0,19DGbjQW4oJmS1TLmr7OH3,2023-05-12,country,country
2023-08-18,25,august,Taylor Swift,3hUxzQpSfdDqwM3ZTFQY0K,92,261922,0,2fenSS68JI1h4Fo296JfGr,2020-07-24,unknown,unknown
2023-08-18,26,MI EX TENÍA RAZÓN,KAROL G,54zcJnb3tp9c5OVKREZ1Is,76,154374,0,0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,"reggaeton, latin, urbano latino",reggaeton
2023-08-18,27,Anti-Hero,Taylor Swift,0V3wPSX9ygBnCm8psDIegu,93,200690,0,151w1FgRZfnKZA9FEcg9Z3,2022-10-21,unknown,unknown
2023-08-18,28,Wasted On You,Morgan Wallen,5YanmSgudc0CaxZrn40YnM,87,178520,0,1AlJetbC3AI9aGsiGn0O6T,2021-01-08,country,country
2023-08-18,29,No Role Modelz,J. Cole,68Dni7IE4VyPkTOH9mRWHr,90,292799,1,0UMMIkurRUmkruZ3KGBLtG,2014-12-09,rap,rap
2023-08-18,30,Style,Taylor Swift,0ug5NqcwcFR2xrfTkc7k8e,83,231000,0,1yGbNOtRIgdIiGHOEBaZWf,2014-10-27,unknown,unknown
2023-08-18,31,Super Shy,NewJeans,5sdQOyqq2IDhvmx2lHOpwd,95,154666,0,5V729UqvhwNOcMejx0m55I,2023-07-07,k-pop,k-pop
2023-08-18,32,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,96,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-08-18,33,MY EYES,Travis Scott,4kjI1gwQZRKNDkw1nI475M,91,251249,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-18,34,Thinkin’ Bout Me,Morgan Wallen,4Sb8neYCkT7lyMIo2kOOEC,86,177387,0,7c1wEzhXamUm7Lh9zqVMl9,2023-03-03,country,country
2023-08-18,35,TOPIA TWINS (feat. Rob49 & 21 Savage),Travis Scott,0lodMO0qK83vfPiiD7FMEt,90,223173,1,18NOKLkZETa4sWwLMIm0UZ,2023-07-28,rap,rap
2023-08-18,36,QLONA,KAROL G,5RqSsdzTNPX1uzkmlHCFvK,72,172797,1,0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,"reggaeton, latin, urbano latino",reggaeton
